stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
yungang_aq,2017-04-14 04:00:00,76.0,122.0,70.0,0.7,74.0,4.0
yungang_aq,2017-04-14 05:00:00,78.0,108.0,53.0,0.6,99.0,5.0
yungang_aq,2017-04-14 06:00:00,79.0,106.0,42.0,0.5,100.0,5.0
yungang_aq,2017-04-14 07:00:00,68.0,103.0,26.0,0.4,110.0,4.0
yungang_aq,2017-04-14 08:00:00,,,,,,
yungang_aq,2017-04-14 09:00:00,37.0,70.0,13.0,0.3,117.0,2.0
yungang_aq,2017-04-14 10:00:00,32.0,89.0,17.0,0.3,112.0,2.0
yungang_aq,2017-04-14 11:00:00,35.0,76.0,26.0,0.4,96.0,2.0
yungang_aq,2017-04-14 12:00:00,32.0,127.0,33.0,0.4,79.0,3.0
yungang_aq,2017-04-14 13:00:00,40.0,121.0,45.0,0.4,57.0,5.0
yungang_aq,2017-04-14 14:00:00,37.0,104.0,42.0,0.4,56.0,5.0
yungang_aq,2017-04-14 15:00:00,33.0,79.0,44.0,0.4,57.0,4.0
yungang_aq,2017-04-14 16:00:00,39.0,131.0,66.0,0.4,32.0,4.0
yungang_aq,2017-04-14 17:00:00,35.0,112.0,63.0,0.5,36.0,5.0
yungang_aq,2017-04-14 18:00:00,42.0,128.0,79.0,0.5,20.0,6.0
yungang_aq,2017-04-14 19:00:00,31.0,66.0,44.0,0.4,57.0,7.0
yungang_aq,2017-04-14 20:00:00,28.0,72.0,37.0,0.4,59.0,6.0
yungang_aq,2017-04-14 21:00:00,26.0,63.0,55.0,0.3,38.0,5.0
yungang_aq,2017-04-14 22:00:00,24.0,75.0,70.0,0.4,24.0,3.0
yungang_aq,2017-04-14 23:00:00,25.0,66.0,68.0,0.4,27.0,3.0
yungang_aq,2017-04-15 00:00:00,33.0,106.0,76.0,0.5,19.0,4.0
yungang_aq,2017-04-15 01:00:00,81.0,90.0,74.0,0.6,34.0,4.0
yungang_aq,2017-04-15 02:00:00,79.0,155.0,85.0,0.6,32.0,5.0
yungang_aq,2017-04-15 03:00:00,58.0,97.0,60.0,0.5,79.0,5.0
yungang_aq,2017-04-15 04:00:00,54.0,96.0,69.0,0.5,87.0,5.0
yungang_aq,2017-04-15 05:00:00,52.0,80.0,39.0,0.4,107.0,3.0
yungang_aq,2017-04-15 06:00:00,41.0,80.0,16.0,0.3,122.0,2.0
yungang_aq,2017-04-15 07:00:00,35.0,44.0,18.0,0.3,137.0,2.0
yungang_aq,2017-04-15 08:00:00,30.0,33.0,17.0,0.3,137.0,2.0
yungang_aq,2017-04-15 09:00:00,21.0,38.0,15.0,0.3,126.0,2.0
yungang_aq,2017-04-15 10:00:00,30.0,88.0,19.0,0.3,122.0,2.0
yungang_aq,2017-04-15 11:00:00,41.0,103.0,26.0,0.4,119.0,10.0
yungang_aq,2017-04-15 12:00:00,49.0,131.0,27.0,0.5,105.0,21.0
yungang_aq,2017-04-15 13:00:00,48.0,107.0,39.0,0.5,76.0,14.0
yungang_aq,2017-04-15 14:00:00,52.0,129.0,60.0,0.5,51.0,11.0
yungang_aq,2017-04-15 15:00:00,50.0,125.0,75.0,0.5,34.0,10.0
yungang_aq,2017-04-15 16:00:00,48.0,119.0,75.0,0.5,30.0,9.0
yungang_aq,2017-04-15 17:00:00,43.0,95.0,69.0,0.5,37.0,8.0
yungang_aq,2017-04-15 18:00:00,40.0,92.0,54.0,0.5,51.0,7.0
yungang_aq,2017-04-15 19:00:00,39.0,119.0,97.0,0.4,11.0,5.0
yungang_aq,2017-04-15 20:00:00,36.0,98.0,78.0,0.3,36.0,4.0
yungang_aq,2017-04-15 21:00:00,36.0,128.0,64.0,0.3,29.0,4.0
yungang_aq,2017-04-15 22:00:00,45.0,99.0,67.0,0.3,22.0,7.0
yungang_aq,2017-04-15 23:00:00,38.0,96.0,56.0,0.3,32.0,7.0
yungang_aq,2017-04-16 00:00:00,31.0,96.0,53.0,0.4,28.0,5.0
yungang_aq,2017-04-16 01:00:00,50.0,103.0,71.0,0.4,18.0,5.0
yungang_aq,2017-04-16 02:00:00,47.0,115.0,73.0,0.5,25.0,4.0
yungang_aq,2017-04-16 03:00:00,91.0,213.0,74.0,0.7,48.0,19.0
yungang_aq,2017-04-16 04:00:00,149.0,235.0,72.0,1.0,74.0,35.0
yungang_aq,2017-04-16 05:00:00,151.0,183.0,65.0,0.9,99.0,31.0
yungang_aq,2017-04-16 06:00:00,149.0,185.0,63.0,0.8,120.0,28.0
yungang_aq,2017-04-16 07:00:00,142.0,165.0,57.0,0.8,124.0,29.0
yungang_aq,2017-04-16 08:00:00,129.0,257.0,56.0,1.1,114.0,25.0
yungang_aq,2017-04-16 09:00:00,138.0,237.0,58.0,1.4,112.0,20.0
yungang_aq,2017-04-16 10:00:00,147.0,234.0,67.0,1.5,102.0,18.0
yungang_aq,2017-04-16 11:00:00,159.0,238.0,71.0,1.4,93.0,15.0
yungang_aq,2017-04-16 12:00:00,161.0,233.0,76.0,1.4,65.0,11.0
yungang_aq,2017-04-16 13:00:00,170.0,210.0,74.0,1.3,57.0,11.0
yungang_aq,2017-04-16 14:00:00,175.0,213.0,83.0,1.4,34.0,10.0
yungang_aq,2017-04-16 15:00:00,174.0,195.0,89.0,1.3,22.0,8.0
yungang_aq,2017-04-16 16:00:00,171.0,172.0,70.0,1.3,34.0,8.0
yungang_aq,2017-04-16 17:00:00,175.0,178.0,69.0,1.3,30.0,7.0
yungang_aq,2017-04-16 18:00:00,177.0,177.0,69.0,1.3,24.0,6.0
yungang_aq,2017-04-16 19:00:00,175.0,196.0,81.0,1.3,6.0,4.0
yungang_aq,2017-04-16 20:00:00,186.0,209.0,87.0,1.3,2.0,4.0
yungang_aq,2017-04-16 21:00:00,183.0,206.0,80.0,1.3,2.0,3.0
yungang_aq,2017-04-16 22:00:00,184.0,206.0,75.0,1.3,3.0,3.0
yungang_aq,2017-04-16 23:00:00,191.0,202.0,59.0,1.2,13.0,5.0
yungang_aq,2017-04-17 00:00:00,196.0,210.0,54.0,1.3,27.0,16.0
yungang_aq,2017-04-17 01:00:00,206.0,238.0,63.0,1.4,60.0,24.0
yungang_aq,2017-04-17 02:00:00,213.0,215.0,57.0,1.4,95.0,23.0
yungang_aq,2017-04-17 03:00:00,210.0,235.0,79.0,1.4,77.0,15.0
yungang_aq,2017-04-17 04:00:00,216.0,268.0,75.0,1.3,95.0,13.0
yungang_aq,2017-04-17 05:00:00,195.0,271.0,54.0,1.2,117.0,17.0
yungang_aq,2017-04-17 06:00:00,154.0,320.0,42.0,0.9,112.0,11.0
yungang_aq,2017-04-17 07:00:00,140.0,278.0,36.0,0.8,106.0,9.0
yungang_aq,2017-04-17 08:00:00,114.0,318.0,24.0,0.4,95.0,5.0
yungang_aq,2017-04-17 09:00:00,90.0,229.0,19.0,0.3,102.0,2.0
yungang_aq,2017-04-17 10:00:00,68.0,148.0,15.0,0.3,106.0,2.0
yungang_aq,2017-04-17 11:00:00,40.0,105.0,15.0,0.2,104.0,2.0
yungang_aq,2017-04-17 12:00:00,39.0,246.0,9.0,0.2,111.0,2.0
yungang_aq,2017-04-17 13:00:00,43.0,172.0,8.0,0.2,105.0,2.0
yungang_aq,2017-04-17 14:00:00,55.0,89.0,8.0,0.2,98.0,2.0
yungang_aq,2017-04-17 15:00:00,35.0,42.0,10.0,0.2,95.0,2.0
yungang_aq,2017-04-17 16:00:00,29.0,40.0,17.0,0.2,84.0,2.0
yungang_aq,2017-04-17 17:00:00,32.0,62.0,12.0,0.2,91.0,2.0
yungang_aq,2017-04-17 18:00:00,40.0,84.0,7.0,0.2,104.0,2.0
yungang_aq,2017-04-17 19:00:00,37.0,109.0,7.0,0.2,108.0,2.0
yungang_aq,2017-04-17 20:00:00,32.0,98.0,7.0,0.2,103.0,2.0
yungang_aq,2017-04-17 21:00:00,37.0,93.0,4.0,0.1,104.0,2.0
yungang_aq,2017-04-17 22:00:00,31.0,109.0,3.0,0.1,103.0,2.0
yungang_aq,2017-04-17 23:00:00,45.0,89.0,3.0,0.2,98.0,2.0
yungang_aq,2017-04-18 00:00:00,31.0,55.0,3.0,0.2,94.0,2.0
yungang_aq,2017-04-18 01:00:00,35.0,58.0,2.0,0.2,98.0,2.0
yungang_aq,2017-04-18 02:00:00,23.0,53.0,2.0,0.2,100.0,2.0
yungang_aq,2017-04-18 03:00:00,,6.0,2.0,0.2,98.0,2.0
yungang_aq,2017-04-18 04:00:00,,6.0,2.0,0.2,105.0,2.0
yungang_aq,2017-04-18 05:00:00,5.0,80.0,2.0,0.2,110.0,2.0
yungang_aq,2017-04-18 06:00:00,19.0,61.0,2.0,0.2,111.0,2.0
yungang_aq,2017-04-18 07:00:00,15.0,73.0,2.0,0.2,113.0,2.0
yungang_aq,2017-04-18 08:00:00,17.0,65.0,2.0,0.2,118.0,2.0
yungang_aq,2017-04-18 09:00:00,14.0,80.0,2.0,0.2,120.0,2.0
yungang_aq,2017-04-18 10:00:00,10.0,57.0,2.0,0.2,118.0,2.0
yungang_aq,2017-04-18 11:00:00,17.0,41.0,2.0,0.2,111.0,2.0
yungang_aq,2017-04-18 12:00:00,12.0,62.0,3.0,0.2,103.0,2.0
yungang_aq,2017-04-18 13:00:00,11.0,52.0,11.0,0.2,90.0,2.0
yungang_aq,2017-04-18 14:00:00,16.0,33.0,20.0,0.2,76.0,2.0
yungang_aq,2017-04-18 15:00:00,20.0,42.0,10.0,0.2,83.0,2.0
yungang_aq,2017-04-18 16:00:00,31.0,68.0,37.0,0.2,47.0,2.0
yungang_aq,2017-04-18 17:00:00,24.0,62.0,52.0,0.3,25.0,2.0
yungang_aq,2017-04-18 18:00:00,30.0,90.0,46.0,0.3,34.0,2.0
yungang_aq,2017-04-18 19:00:00,30.0,127.0,74.0,0.3,2.0,2.0
yungang_aq,2017-04-18 20:00:00,30.0,139.0,72.0,0.4,2.0,2.0
yungang_aq,2017-04-18 21:00:00,41.0,135.0,78.0,0.7,2.0,8.0
yungang_aq,2017-04-18 22:00:00,44.0,113.0,80.0,0.8,2.0,8.0
yungang_aq,2017-04-18 23:00:00,35.0,115.0,77.0,0.9,2.0,9.0
yungang_aq,2017-04-19 00:00:00,38.0,141.0,67.0,0.9,8.0,7.0
yungang_aq,2017-04-19 01:00:00,40.0,167.0,68.0,0.9,7.0,7.0
yungang_aq,2017-04-19 02:00:00,40.0,148.0,54.0,0.6,25.0,5.0
yungang_aq,2017-04-19 03:00:00,50.0,191.0,56.0,0.7,23.0,4.0
yungang_aq,2017-04-19 04:00:00,48.0,95.0,54.0,0.8,22.0,3.0
yungang_aq,2017-04-19 05:00:00,44.0,103.0,55.0,0.7,25.0,5.0
yungang_aq,2017-04-19 06:00:00,45.0,100.0,54.0,0.7,30.0,7.0
yungang_aq,2017-04-19 07:00:00,50.0,113.0,57.0,0.8,33.0,8.0
yungang_aq,2017-04-19 08:00:00,53.0,116.0,64.0,0.8,28.0,7.0
yungang_aq,2017-04-19 09:00:00,62.0,143.0,69.0,0.9,28.0,8.0
yungang_aq,2017-04-19 10:00:00,64.0,153.0,74.0,0.9,23.0,7.0
yungang_aq,2017-04-19 11:00:00,64.0,174.0,80.0,0.9,9.0,6.0
yungang_aq,2017-04-19 12:00:00,67.0,194.0,84.0,0.9,2.0,5.0
yungang_aq,2017-04-19 13:00:00,68.0,181.0,81.0,0.9,2.0,5.0
yungang_aq,2017-04-19 14:00:00,71.0,182.0,81.0,0.9,2.0,3.0
yungang_aq,2017-04-19 17:00:00,62.0,142.0,75.0,1.0,2.0,2.0
yungang_aq,2017-04-19 18:00:00,64.0,124.0,68.0,1.1,2.0,2.0
yungang_aq,2017-04-19 21:00:00,49.0,95.0,80.0,0.7,2.0,3.0
yungang_aq,2017-04-19 22:00:00,30.0,62.0,59.0,0.5,8.0,3.0
yungang_aq,2017-04-20 02:00:00,15.0,58.0,35.0,0.3,56.0,2.0
yungang_aq,2017-04-20 03:00:00,22.0,70.0,49.0,0.4,55.0,2.0
yungang_aq,2017-04-20 04:00:00,23.0,55.0,49.0,0.4,68.0,2.0
yungang_aq,2017-04-20 05:00:00,19.0,46.0,31.0,0.3,96.0,2.0
yungang_aq,2017-04-20 06:00:00,16.0,55.0,26.0,0.3,91.0,2.0
yungang_aq,2017-04-20 07:00:00,16.0,80.0,19.0,0.2,101.0,2.0
yungang_aq,2017-04-20 11:00:00,12.0,59.0,16.0,0.2,84.0,2.0
yungang_aq,2017-04-20 12:00:00,16.0,99.0,34.0,0.2,61.0,2.0
yungang_aq,2017-04-20 13:00:00,13.0,68.0,42.0,0.2,51.0,2.0
yungang_aq,2017-04-20 14:00:00,9.0,57.0,12.0,0.1,80.0,2.0
yungang_aq,2017-04-20 18:00:00,12.0,75.0,14.0,0.2,67.0,2.0
yungang_aq,2017-04-20 23:00:00,10.0,71.0,16.0,0.2,58.0,4.0
yungang_aq,2017-04-21 01:00:00,15.0,65.0,8.0,0.2,81.0,2.0
yungang_aq,2017-04-21 02:00:00,15.0,58.0,6.0,0.2,91.0,2.0
yungang_aq,2017-04-21 06:00:00,12.0,27.0,6.0,0.2,107.0,2.0
yungang_aq,2017-04-21 09:00:00,13.0,29.0,6.0,0.2,109.0,2.0
yungang_aq,2017-04-21 10:00:00,15.0,48.0,15.0,0.2,99.0,2.0
yungang_aq,2017-04-21 13:00:00,24.0,99.0,29.0,0.3,72.0,4.0
yungang_aq,2017-04-21 14:00:00,22.0,98.0,31.0,0.3,69.0,4.0
yungang_aq,2017-04-21 15:00:00,29.0,84.0,32.0,0.3,62.0,3.0
yungang_aq,2017-04-21 18:00:00,24.0,67.0,42.0,0.3,38.0,2.0
yungang_aq,2017-04-21 21:00:00,28.0,91.0,47.0,0.3,27.0,2.0
yungang_aq,2017-04-21 22:00:00,35.0,81.0,51.0,0.4,23.0,2.0
yungang_aq,2017-04-22 02:00:00,34.0,82.0,55.0,0.5,50.0,6.0
yungang_aq,2017-04-22 03:00:00,56.0,89.0,50.0,0.5,66.0,7.0
yungang_aq,2017-04-22 07:00:00,25.0,159.0,14.0,0.3,133.0,5.0
yungang_aq,2017-04-22 08:00:00,33.0,175.0,16.0,0.3,134.0,6.0
yungang_aq,2017-04-22 09:00:00,34.0,182.0,17.0,0.3,137.0,10.0
yungang_aq,2017-04-22 10:00:00,28.0,141.0,16.0,0.3,137.0,10.0
yungang_aq,2017-04-22 14:00:00,37.0,144.0,23.0,0.4,105.0,14.0
yungang_aq,2017-04-22 15:00:00,44.0,141.0,28.0,0.5,92.0,16.0
yungang_aq,2017-04-22 16:00:00,47.0,127.0,31.0,0.5,87.0,15.0
yungang_aq,2017-04-22 17:00:00,45.0,150.0,33.0,0.6,76.0,11.0
yungang_aq,2017-04-22 18:00:00,49.0,140.0,37.0,0.6,67.0,11.0
yungang_aq,2017-04-22 19:00:00,46.0,154.0,83.0,0.6,18.0,10.0
yungang_aq,2017-04-22 22:00:00,5.0,72.0,14.0,0.2,88.0,2.0
yungang_aq,2017-04-22 23:00:00,9.0,68.0,18.0,0.2,77.0,2.0
yungang_aq,2017-04-23 01:00:00,7.0,52.0,14.0,0.3,80.0,2.0
yungang_aq,2017-04-23 05:00:00,3.0,25.0,11.0,0.2,110.0,2.0
yungang_aq,2017-04-23 06:00:00,15.0,48.0,12.0,0.2,113.0,2.0
yungang_aq,2017-04-24 01:00:00,23.0,,38.0,0.5,69.0,6.0
yungang_aq,2017-04-24 02:00:00,6.0,,9.0,0.2,110.0,2.0
yungang_aq,2017-04-24 03:00:00,12.0,130.0,12.0,0.2,108.0,2.0
yungang_aq,2017-04-24 04:00:00,14.0,74.0,25.0,0.4,106.0,3.0
yungang_aq,2017-04-24 05:00:00,3.0,60.0,8.0,0.2,113.0,2.0
yungang_aq,2017-04-24 06:00:00,15.0,107.0,7.0,0.2,118.0,2.0
yungang_aq,2017-04-24 07:00:00,11.0,80.0,6.0,0.2,122.0,2.0
yungang_aq,2017-04-24 08:00:00,12.0,85.0,6.0,0.2,122.0,2.0
yungang_aq,2017-04-24 09:00:00,8.0,60.0,6.0,0.2,122.0,2.0
yungang_aq,2017-04-24 10:00:00,7.0,56.0,6.0,0.2,117.0,2.0
yungang_aq,2017-04-24 11:00:00,13.0,60.0,10.0,0.2,107.0,2.0
yungang_aq,2017-04-24 12:00:00,8.0,64.0,12.0,0.2,101.0,2.0
yungang_aq,2017-04-24 13:00:00,10.0,58.0,12.0,0.2,98.0,2.0
yungang_aq,2017-04-24 14:00:00,9.0,57.0,14.0,0.1,89.0,2.0
yungang_aq,2017-04-24 15:00:00,5.0,57.0,9.0,0.1,86.0,2.0
yungang_aq,2017-04-24 16:00:00,5.0,52.0,8.0,0.1,79.0,2.0
yungang_aq,2017-04-24 17:00:00,8.0,41.0,12.0,0.2,69.0,2.0
yungang_aq,2017-04-24 18:00:00,10.0,38.0,14.0,0.2,65.0,2.0
yungang_aq,2017-04-24 19:00:00,9.0,39.0,17.0,0.2,61.0,2.0
yungang_aq,2017-04-24 20:00:00,9.0,40.0,15.0,0.2,63.0,2.0
yungang_aq,2017-04-24 21:00:00,10.0,35.0,9.0,0.2,69.0,4.0
yungang_aq,2017-04-24 22:00:00,3.0,44.0,8.0,0.2,70.0,4.0
yungang_aq,2017-04-24 23:00:00,9.0,50.0,25.0,0.2,46.0,3.0
yungang_aq,2017-04-25 00:00:00,14.0,25.0,20.0,0.2,56.0,2.0
yungang_aq,2017-04-25 01:00:00,6.0,38.0,18.0,0.2,59.0,2.0
yungang_aq,2017-04-25 02:00:00,3.0,37.0,10.0,0.2,68.0,2.0
yungang_aq,2017-04-25 03:00:00,11.0,36.0,13.0,0.3,62.0,4.0
yungang_aq,2017-04-25 04:00:00,6.0,19.0,14.0,0.3,62.0,4.0
yungang_aq,2017-04-25 05:00:00,14.0,23.0,10.0,0.3,71.0,3.0
yungang_aq,2017-04-25 06:00:00,12.0,24.0,6.0,0.2,86.0,2.0
yungang_aq,2017-04-25 07:00:00,3.0,6.0,3.0,0.2,92.0,2.0
yungang_aq,2017-04-25 08:00:00,12.0,,2.0,0.2,100.0,2.0
yungang_aq,2017-04-25 09:00:00,8.0,15.0,3.0,0.2,102.0,2.0
yungang_aq,2017-04-25 10:00:00,3.0,56.0,9.0,0.2,97.0,2.0
yungang_aq,2017-04-25 11:00:00,15.0,62.0,16.0,0.3,87.0,2.0
yungang_aq,2017-04-25 12:00:00,15.0,77.0,26.0,0.3,67.0,2.0
yungang_aq,2017-04-25 13:00:00,16.0,82.0,35.0,0.3,51.0,3.0
yungang_aq,2017-04-25 14:00:00,19.0,69.0,40.0,0.3,40.0,3.0
yungang_aq,2017-04-25 15:00:00,20.0,68.0,41.0,0.3,41.0,4.0
yungang_aq,2017-04-25 16:00:00,15.0,73.0,44.0,0.3,40.0,4.0
yungang_aq,2017-04-25 17:00:00,11.0,23.0,27.0,0.3,58.0,2.0
yungang_aq,2017-04-25 18:00:00,6.0,26.0,21.0,0.2,64.0,2.0
yungang_aq,2017-04-25 19:00:00,5.0,27.0,21.0,0.2,63.0,2.0
yungang_aq,2017-04-25 20:00:00,6.0,18.0,18.0,0.2,62.0,2.0
yungang_aq,2017-04-25 21:00:00,8.0,41.0,36.0,0.2,46.0,2.0
yungang_aq,2017-04-25 22:00:00,11.0,31.0,34.0,0.2,42.0,2.0
yungang_aq,2017-04-25 23:00:00,10.0,49.0,21.0,0.2,57.0,3.0
yungang_aq,2017-04-26 00:00:00,11.0,42.0,16.0,0.2,66.0,3.0
yungang_aq,2017-04-26 01:00:00,3.0,59.0,11.0,0.2,78.0,2.0
yungang_aq,2017-04-26 02:00:00,4.0,31.0,6.0,0.2,90.0,2.0
yungang_aq,2017-04-26 03:00:00,8.0,26.0,5.0,0.2,96.0,2.0
yungang_aq,2017-04-26 04:00:00,17.0,17.0,5.0,0.2,99.0,2.0
yungang_aq,2017-04-26 05:00:00,9.0,45.0,4.0,0.2,105.0,2.0
yungang_aq,2017-04-26 06:00:00,26.0,,4.0,0.2,109.0,2.0
yungang_aq,2017-04-26 07:00:00,9.0,22.0,4.0,0.2,110.0,2.0
yungang_aq,2017-04-26 08:00:00,11.0,18.0,4.0,0.2,112.0,2.0
yungang_aq,2017-04-26 09:00:00,4.0,40.0,5.0,0.2,110.0,2.0
yungang_aq,2017-04-26 10:00:00,14.0,39.0,6.0,0.2,106.0,2.0
yungang_aq,2017-04-26 11:00:00,13.0,38.0,11.0,0.2,97.0,2.0
yungang_aq,2017-04-26 12:00:00,13.0,72.0,28.0,0.2,72.0,2.0
yungang_aq,2017-04-26 13:00:00,10.0,59.0,27.0,0.2,73.0,2.0
yungang_aq,2017-04-26 14:00:00,6.0,31.0,15.0,0.2,86.0,2.0
yungang_aq,2017-04-26 15:00:00,9.0,29.0,13.0,0.1,89.0,2.0
yungang_aq,2017-04-26 16:00:00,8.0,39.0,10.0,0.1,90.0,2.0
yungang_aq,2017-04-26 17:00:00,6.0,49.0,30.0,0.2,61.0,2.0
yungang_aq,2017-04-26 18:00:00,11.0,36.0,27.0,0.2,65.0,2.0
yungang_aq,2017-04-26 19:00:00,14.0,35.0,14.0,0.2,79.0,2.0
yungang_aq,2017-04-26 20:00:00,8.0,30.0,8.0,0.2,86.0,2.0
yungang_aq,2017-04-26 21:00:00,7.0,29.0,6.0,0.2,90.0,2.0
yungang_aq,2017-04-26 22:00:00,8.0,39.0,8.0,0.1,86.0,2.0
yungang_aq,2017-04-26 23:00:00,20.0,88.0,22.0,0.2,66.0,2.0
yungang_aq,2017-04-27 00:00:00,16.0,46.0,15.0,0.2,78.0,2.0
yungang_aq,2017-04-27 01:00:00,16.0,45.0,7.0,0.2,92.0,2.0
yungang_aq,2017-04-27 02:00:00,,6.0,4.0,0.2,98.0,2.0
yungang_aq,2017-04-27 03:00:00,,6.0,3.0,0.2,110.0,2.0
yungang_aq,2017-04-27 04:00:00,4.0,40.0,3.0,0.2,118.0,2.0
yungang_aq,2017-04-27 05:00:00,13.0,26.0,2.0,0.2,122.0,2.0
yungang_aq,2017-04-27 06:00:00,3.0,53.0,3.0,0.2,126.0,2.0
yungang_aq,2017-04-27 07:00:00,26.0,55.0,4.0,0.2,129.0,2.0
yungang_aq,2017-04-27 08:00:00,15.0,92.0,2.0,0.2,129.0,2.0
yungang_aq,2017-04-27 09:00:00,14.0,80.0,3.0,0.2,127.0,2.0
yungang_aq,2017-04-27 10:00:00,18.0,83.0,4.0,0.2,124.0,2.0
yungang_aq,2017-04-27 11:00:00,10.0,63.0,4.0,0.2,120.0,2.0
yungang_aq,2017-04-27 12:00:00,7.0,57.0,5.0,0.2,117.0,2.0
yungang_aq,2017-04-27 13:00:00,9.0,71.0,14.0,0.2,100.0,2.0
yungang_aq,2017-04-27 14:00:00,15.0,71.0,17.0,0.2,95.0,2.0
yungang_aq,2017-04-27 15:00:00,17.0,74.0,12.0,0.2,102.0,2.0
yungang_aq,2017-04-27 16:00:00,17.0,76.0,11.0,0.2,104.0,2.0
yungang_aq,2017-04-27 17:00:00,12.0,53.0,13.0,0.1,96.0,2.0
yungang_aq,2017-04-27 18:00:00,13.0,67.0,16.0,0.2,88.0,2.0
yungang_aq,2017-04-27 19:00:00,12.0,43.0,19.0,0.2,84.0,2.0
yungang_aq,2017-04-27 20:00:00,23.0,42.0,20.0,0.2,96.0,2.0
yungang_aq,2017-04-27 21:00:00,12.0,54.0,9.0,0.1,104.0,2.0
yungang_aq,2017-04-27 22:00:00,3.0,50.0,14.0,0.1,96.0,2.0
yungang_aq,2017-04-27 23:00:00,26.0,,14.0,0.1,93.0,2.0
yungang_aq,2017-04-28 00:00:00,4.0,89.0,9.0,0.2,103.0,2.0
yungang_aq,2017-04-28 01:00:00,3.0,47.0,14.0,0.2,101.0,2.0
yungang_aq,2017-04-28 02:00:00,11.0,33.0,5.0,0.2,115.0,2.0
yungang_aq,2017-04-28 03:00:00,25.0,48.0,12.0,0.2,109.0,2.0
yungang_aq,2017-04-28 04:00:00,22.0,41.0,13.0,0.2,119.0,2.0
yungang_aq,2017-04-28 05:00:00,33.0,62.0,5.0,0.2,133.0,2.0
yungang_aq,2017-04-28 06:00:00,15.0,57.0,4.0,0.2,138.0,2.0
yungang_aq,2017-04-28 07:00:00,14.0,96.0,6.0,0.2,141.0,2.0
yungang_aq,2017-04-28 08:00:00,29.0,91.0,11.0,0.2,160.0,2.0
yungang_aq,2017-04-28 09:00:00,24.0,69.0,5.0,0.2,126.0,2.0
yungang_aq,2017-04-28 10:00:00,27.0,51.0,9.0,0.2,131.0,2.0
yungang_aq,2017-04-28 11:00:00,13.0,65.0,5.0,0.1,114.0,2.0
yungang_aq,2017-04-28 12:00:00,17.0,69.0,7.0,0.1,106.0,2.0
yungang_aq,2017-04-28 13:00:00,21.0,106.0,27.0,0.2,69.0,2.0
yungang_aq,2017-04-28 14:00:00,15.0,65.0,29.0,0.2,67.0,2.0
yungang_aq,2017-04-28 15:00:00,21.0,65.0,14.0,0.2,93.0,2.0
yungang_aq,2017-04-28 16:00:00,23.0,61.0,19.0,0.2,85.0,2.0
yungang_aq,2017-04-28 17:00:00,23.0,82.0,17.0,0.2,91.0,2.0
yungang_aq,2017-04-28 18:00:00,26.0,66.0,11.0,0.2,101.0,2.0
yungang_aq,2017-04-28 19:00:00,22.0,57.0,8.0,0.2,107.0,2.0
yungang_aq,2017-04-28 20:00:00,24.0,49.0,5.0,0.2,110.0,2.0
yungang_aq,2017-04-28 21:00:00,26.0,92.0,17.0,0.2,86.0,2.0
yungang_aq,2017-04-28 22:00:00,24.0,43.0,12.0,0.2,95.0,2.0
yungang_aq,2017-04-28 23:00:00,24.0,104.0,38.0,0.3,47.0,2.0
yungang_aq,2017-04-29 00:00:00,43.0,172.0,35.0,0.4,49.0,2.0
yungang_aq,2017-04-29 01:00:00,12.0,66.0,39.0,0.4,72.0,2.0
yungang_aq,2017-04-29 02:00:00,42.0,86.0,53.0,0.4,66.0,2.0
yungang_aq,2017-04-29 03:00:00,20.0,72.0,24.0,0.3,112.0,2.0
yungang_aq,2017-04-29 04:00:00,26.0,54.0,11.0,0.2,145.0,2.0
yungang_aq,2017-04-29 05:00:00,11.0,84.0,8.0,0.2,147.0,2.0
yungang_aq,2017-04-29 06:00:00,27.0,90.0,7.0,0.2,146.0,2.0
yungang_aq,2017-04-29 07:00:00,32.0,86.0,8.0,0.2,151.0,2.0
yungang_aq,2017-04-29 08:00:00,31.0,99.0,9.0,0.2,157.0,2.0
yungang_aq,2017-04-29 09:00:00,33.0,148.0,11.0,0.2,170.0,2.0
yungang_aq,2017-04-29 10:00:00,37.0,198.0,12.0,0.3,168.0,2.0
yungang_aq,2017-04-29 11:00:00,35.0,138.0,13.0,0.3,153.0,2.0
yungang_aq,2017-04-29 12:00:00,37.0,153.0,20.0,0.3,131.0,4.0
yungang_aq,2017-04-29 13:00:00,42.0,178.0,23.0,0.4,133.0,9.0
yungang_aq,2017-04-29 14:00:00,48.0,160.0,28.0,0.4,113.0,10.0
yungang_aq,2017-04-29 15:00:00,52.0,115.0,34.0,0.4,91.0,8.0
yungang_aq,2017-04-29 16:00:00,36.0,97.0,31.0,0.4,86.0,4.0
yungang_aq,2017-04-29 16:00:00,36.0,97.0,31.0,0.4,86.0,4.0
yungang_aq,2017-04-29 17:00:00,36.0,150.0,61.0,0.4,41.0,3.0
yungang_aq,2017-04-29 17:00:00,36.0,150.0,61.0,0.4,41.0,3.0
yungang_aq,2017-04-29 18:00:00,43.0,63.0,56.0,0.3,39.0,2.0
yungang_aq,2017-04-29 18:00:00,43.0,63.0,56.0,0.3,39.0,2.0
yungang_aq,2017-04-29 19:00:00,26.0,67.0,38.0,0.2,53.0,2.0
yungang_aq,2017-04-29 19:00:00,26.0,67.0,38.0,0.2,53.0,2.0
